s.no,cpu_times_user,cpu_times_nice,cpu_times_system,cpu_times_idle,cpu_times_iowait,cpu_times_irq,cpu_times_softirq,cpu_times_steal,cpu_times_guest,cpu_times_guest_nice,cpu_percent,cpu_count,cpu_stats_ctx_switches,cpu_stats_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_freq,cpu_loadavg,virtual_mem_total,virtual_mem_available,virtual_mem_percent,virtual_mem_used,virtual_mem_free,virtual_mem_active,virtual_mem_inactive,virtual_mem_buffers,virtual_mem_cached,virtual_mem_shared,virtual_mem_slab,swap_mem_total,swap_mem_used,swap_mem_free,swap_percent,swap_sin,swap_sout,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_read_merged_count,disk_write_merged_count,disk_busy_count
2247,3049.48,10.83,57.32,9473.38,198.8,0,0.57,0,0,0,100,1,5202102,2146441,505789,0,2592,0.79,2072051712,852074496,58.9,1042092032,632987648,558178304,718311424,31268864,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22463,2171821568,1350145024,478764,514731,19584,130232,284052
2248,3051.48,10.83,57.32,9473.38,198.8,0,0.57,0,0,0,100,1,5202429,2147133,505865,0,2592,0.81,2072051712,852074496,58.9,1042092032,632987648,558178304,718311424,31277056,365694976,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22465,2171821568,1350173696,478764,514737,19584,130237,284060
2249,3053.48,10.83,57.33,9473.38,198.8,0,0.57,0,0,0,100,1,5202734,2147784,505931,0,2592,0.81,2072051712,852074496,58.9,1042083840,632987648,558178304,718311424,31277056,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22465,2171821568,1350173696,478764,514737,19584,130237,284060
2250,3055.48,10.83,57.33,9473.38,198.8,0,0.57,0,0,0,100,1,5215582,2148457,506000,0,2592,0.81,2072051712,852074496,58.9,1042083840,632987648,558178304,718311424,31277056,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22465,2171821568,1350173696,478764,514737,19584,130237,284060
2251,3056.4,10.83,57.37,9474.42,198.8,0,0.57,0,0,0,0,1,5215905,2148640,506050,0,2592,0.74,2072051712,852078592,58.9,1042087936,632987648,558186496,718307328,31285248,365690880,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22467,2171821568,1350206464,478764,514741,19584,130243,284064
2252,3056.42,10.83,57.37,9476.4,198.8,0,0.57,0,0,0,2,1,5216215,2148809,506098,0,2592,0.74,2072051712,852078592,58.9,1042079744,632987648,558186496,718307328,31285248,365699072,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22467,2171821568,1350206464,478764,514741,19584,130243,284064
2253,3056.43,10.83,57.37,9478.38,198.8,0,0.57,0,0,0,1,1,5216525,2148979,506152,0,2592,0.68,2072051712,852078592,58.9,1042075648,632987648,558186496,718307328,31285248,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22467,2171821568,1350206464,478764,514741,19584,130243,284064
2254,3056.44,10.83,57.37,9480.37,198.8,0,0.57,0,0,0,1,1,5216844,2149176,506211,0,2592,0.68,2072051712,852090880,58.9,1042075648,632987648,558194688,718311424,31293440,365694976,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22469,2171821568,1350218752,478764,514744,19584,130244,284072
2255,3056.45,10.83,57.37,9482.34,198.81,0,0.57,0,0,0,1,1,5217183,2149391,506267,0,2592,0.68,2072051712,852090880,58.9,1042067456,632987648,558194688,718311424,31293440,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22469,2171821568,1350218752,478764,514744,19584,130244,284072
2256,3057.48,10.83,57.4,9483.28,198.81,0,0.57,0,0,0,100,1,5217527,2149998,506333,0,2592,0.71,2072051712,641421312,69,1252745216,422309888,558202880,926588928,31293440,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22469,2171821568,1350218752,478764,514744,19584,130244,284072
2257,3059.46,10.83,57.42,9483.28,198.81,0,0.57,0,0,0,100,1,5217862,2150609,506409,0,2592,0.71,2072051712,620777472,70,1273384960,401666048,558202880,946905088,31301632,365699072,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22471,2171821568,1350231040,478764,514747,19584,130245,284076
2258,3061.45,10.83,57.44,9483.28,198.81,0,0.57,0,0,0,100,1,5218165,2151224,506470,0,2592,0.73,2072051712,600657920,71,1293508608,381538304,558211072,967098368,31301632,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22473,2171821568,1350239232,478764,514748,19584,130245,284080
2259,3063.43,10.83,57.46,9483.28,198.81,0,0.57,0,0,0,100,1,5218469,2151858,506536,0,2592,0.73,2072051712,580272128,72,1313894400,361152512,558211072,987410432,31301632,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22473,2171821568,1350239232,478764,514748,19584,130245,284080
2260,3065.43,10.83,57.46,9483.28,198.81,0,0.57,0,0,0,100,1,5218841,2152474,506612,0,2592,0.73,2072051712,560402432,73,1333764096,341282816,558211072,1007296512,31309824,365694976,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22475,2171821568,1350263808,478764,514753,19584,130249,284088
2261,3067.43,10.83,57.47,9483.28,198.81,0,0.57,0,0,0,100,1,5219150,2153087,506682,0,2592,0.75,2072051712,540282880,73.9,1353883648,321155072,558219264,1027436544,31309824,365703168,26042368,90206208,470282240,452030464,18251776,96.1,41742336,524341248,60009,22482,2171821568,1350296576,478764,514754,19584,130250,284092
2262,3069.42,10.83,57.48,9483.28,198.81,0,0.57,0,0,0,100,1,5219655,2153805,506892,0,2592,0.75,2072051712,794505216,61.7,1099632640,583954432,553889792,770056192,31301632,357163008,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60009,22661,2171821568,1357616128,478764,520597,19584,131858,284388
2263,3071.11,10.83,57.59,9483.28,199.02,0,0.57,0,0,0,100,1,5220030,2154418,506973,0,2592,0.77,2072051712,794554368,61.7,1099612160,583983104,553902080,770064384,31309824,357146624,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22663,2171829760,1357628416,478766,520747,19584,131859,284548
2264,3073.1,10.83,57.59,9483.28,199.02,0,0.57,0,0,0,100,1,5220630,2155037,507037,0,2592,0.77,2072051712,794570752,61.7,1099595776,583983104,553918464,770068480,31309824,357163008,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22663,2171829760,1357628416,478766,520747,19584,131859,284548
2265,3075.1,10.83,57.59,9483.28,199.02,0,0.57,0,0,0,100,1,5220944,2155671,507104,0,2592,0.77,2072051712,794570752,61.7,1099591680,583983104,553918464,770068480,31309824,357167104,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22663,2171829760,1357628416,478766,520747,19584,131859,284548
2266,3077.1,10.83,57.6,9483.28,199.02,0,0.57,0,0,0,100,1,5221268,2156343,507181,0,2592,0.79,2072051712,794574848,61.7,1099591680,583983104,553918464,770080768,31318016,357158912,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22667,2171829760,1357652992,478766,520752,19584,131860,284560
2267,3079.1,10.83,57.6,9483.28,199.02,0,0.57,0,0,0,100,1,5221593,2156971,507249,0,2592,0.79,2072051712,794574848,61.7,1099583488,583983104,553918464,770080768,31318016,357167104,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22667,2171829760,1357652992,478766,520752,19584,131860,284560
2268,3081.1,10.83,57.6,9483.28,199.02,0,0.57,0,0,0,100,1,5221895,2157626,507311,0,2592,0.81,2072051712,794574848,61.7,1099583488,583983104,553918464,770080768,31318016,357167104,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22667,2171829760,1357652992,478766,520752,19584,131860,284560
2269,3083.1,10.83,57.6,9483.28,199.02,0,0.57,0,0,0,100,1,5222213,2158285,507384,0,2592,0.81,2072051712,794574848,61.7,1099583488,583983104,553918464,770080768,31326208,357158912,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22669,2171829760,1357665280,478766,520755,19584,131861,284564
2270,3085.1,10.83,57.6,9483.28,199.02,0,0.57,0,0,0,100,1,5225604,2158929,507446,0,2592,0.81,2072051712,794574848,61.7,1099575296,583983104,553918464,770080768,31326208,357167104,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22669,2171829760,1357665280,478766,520755,19584,131861,284564
2271,3086.42,10.83,57.64,9483.92,199.02,0,0.57,0,0,0,36,1,5235359,2159222,507497,0,2592,0.74,2072051712,785948672,62.1,1108217856,575594496,553938944,769830912,31326208,356913152,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22669,2171829760,1357665280,478766,520755,19584,131861,284564
2272,3086.42,10.83,57.64,9485.91,199.02,0,0.57,0,0,0,0,1,5235689,2159421,507551,0,2592,0.74,2072051712,785948672,62.1,1108217856,575594496,553938944,769830912,31334400,356904960,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22671,2171829760,1357698048,478766,520758,19584,131867,284568
2273,3086.43,10.83,57.65,9487.89,199.02,0,0.57,0,0,0,2,1,5235995,2159617,507601,0,2592,0.68,2072051712,785948672,62.1,1108209664,575594496,553938944,769830912,31334400,356913152,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22671,2171829760,1357698048,478766,520758,19584,131867,284568
2274,3086.44,10.83,57.65,9489.87,199.02,0,0.57,0,0,0,1,1,5236291,2159795,507651,0,2592,0.68,2072051712,785956864,62.1,1108209664,575594496,553947136,769835008,31334400,356913152,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22673,2171829760,1357706240,478766,520759,19584,131867,284572
2275,3086.45,10.83,57.65,9491.86,199.02,0,0.57,0,0,0,1,1,5236610,2160027,507711,0,2592,0.68,2072051712,785956864,62.1,1108201472,575594496,553947136,769835008,31342592,356913152,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60011,22675,2171829760,1357730816,478766,520764,19584,131871,284580
2276,3086.93,10.83,57.66,9493.17,199.2,0,0.57,0,0,0,50,1,5237210,2160696,507917,0,2592,0.71,2072051712,656678912,68.3,1237487616,445636608,554627072,908345344,31342592,357584896,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22675,2172501504,1357730816,479125,520764,19584,131871,284992
2277,3088.92,10.83,57.67,9493.17,199.2,0,0.57,0,0,0,100,1,5237523,2161297,507984,0,2592,0.71,2072051712,636809216,69.3,1257357312,425766912,554627072,928407552,31342592,357584896,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22675,2172501504,1357730816,479125,520764,19584,131871,284992
2278,3090.92,10.83,57.68,9493.17,199.2,0,0.57,0,0,0,100,1,5237859,2161906,508062,0,2592,0.73,2072051712,616427520,70.3,1277739008,405381120,554627072,948334592,31350784,357580800,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22677,2172501504,1357743104,479125,520767,19584,131872,284996
2279,3092.9,10.83,57.7,9493.17,199.2,0,0.57,0,0,0,100,1,5238174,2162515,508135,0,2592,0.73,2072051712,596566016,71.2,1297600512,385511424,554635264,968359936,31350784,357588992,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22684,2172501504,1357775872,479125,520769,19584,131873,285000
2280,3094.87,10.83,57.73,9493.17,199.2,0,0.57,0,0,0,100,1,5238491,2163132,508199,0,2592,0.73,2072051712,576438272,72.2,1317728256,365383680,554635264,988606464,31350784,357588992,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22684,2172501504,1357775872,479125,520769,19584,131873,285000
2281,3096.86,10.83,57.74,9493.17,199.2,0,0.57,0,0,0,100,1,5238816,2163738,508273,0,2592,0.75,2072051712,556244992,73.2,1337921536,345190400,554635264,1008668672,31358976,357580800,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22686,2172501504,1357788160,479125,520778,19584,131874,285012
2282,3098.86,10.83,57.74,9493.17,199.2,0,0.57,0,0,0,100,1,5239127,2164359,508336,0,2592,0.75,2072051712,540254208,73.9,1353912320,329191424,554643456,1024643072,31358976,357588992,26042368,90206208,470282240,459395072,10887168,97.7,41742336,531660800,60175,22686,2172501504,1357788160,479125,520778,19584,131874,285012
2283,3100.76,10.83,57.85,9493.17,199.2,0,0.57,0,0,0,100,1,5239624,2165045,508449,0,2592,0.77,2072051712,789016576,61.9,1105149952,579358720,553418752,768393216,31358976,356184064,26042368,90206208,470282240,460001280,10280960,97.8,41742336,532418560,60175,22719,2172501504,1358545920,479125,520782,19584,132026,285052
2284,3102.75,10.83,57.86,9493.17,199.2,0,0.57,0,0,0,100,1,5240310,2165706,508536,0,2592,0.77,2072051712,789016576,61.9,1105145856,579358720,553418752,768393216,31367168,356179968,26042368,90206208,470282240,460001280,10280960,97.8,41742336,532418560,60175,22721,2172501504,1358558208,479125,520849,19584,132027,285120
2285,3104.75,10.83,57.86,9493.17,199.2,0,0.57,0,0,0,100,1,5240663,2166365,508615,0,2592,0.77,2072051712,789016576,61.9,1105141760,579358720,553418752,768393216,31367168,356184064,26042368,90206208,470282240,460001280,10280960,97.8,41742336,532418560,60175,22721,2172501504,1358558208,479125,520849,19584,132027,285120
2286,3106.74,10.83,57.86,9493.17,199.2,0,0.57,0,0,0,100,1,5240970,2167079,508676,0,2592,0.79,2072051712,784822272,62.1,1109336064,575164416,553418752,768401408,31367168,356184064,26042368,90206208,470282240,460001280,10280960,97.8,41742336,532418560,60175,22721,2172501504,1358558208,479125,520849,19584,132027,285120
2287,3108.75,10.83,57.86,9493.17,199.2,0,0.57,0,0,0,100,1,5241693,2167821,508849,0,2592,0.79,2072051712,786542592,62,1107578880,574656512,555515904,768839680,31387648,358428672,26042368,90206208,470282240,460001280,10280960,97.8,41742336,532418560,60225,22729,2174574080,1358685184,479161,520860,19584,132049,285176
2288,3110.74,10.83,57.88,9493.17,199.2,0,0.57,0,0,0,100,1,5242131,2168497,508957,0,2592,0.81,2072051712,787566592,62,1106591744,574398464,556851200,769540096,31395840,359665664,26046464,90214400,470282240,460001280,10280960,97.8,41742336,532418560,60246,22729,2175778304,1358685184,479239,520860,19584,132049,285208
2289,3112.74,10.83,57.88,9493.17,199.2,0,0.57,0,0,0,100,1,5242450,2169149,509025,0,2592,0.81,2072051712,787566592,62,1106591744,574398464,556851200,769540096,31395840,359665664,26046464,90214400,470282240,460001280,10280960,97.8,41742336,532418560,60246,22729,2175778304,1358685184,479239,520860,19584,132049,285208
2290,3114.75,10.83,57.88,9493.17,199.2,0,0.57,0,0,0,100,1,5242840,2169837,509112,0,2592,0.81,2072051712,787312640,62,1106845696,574140416,556851200,769511424,31404032,359661568,26046464,90214400,470282240,460001280,10280960,97.8,41746432,532418560,60247,22731,2175782400,1358742528,479240,520863,19584,132061,285216
2291,3116.7,10.83,57.92,9493.18,199.2,0,0.57,0,0,0,99,1,5255675,2170293,509168,0,2592,0.83,2072051712,787320832,62,1106833408,574140416,556859392,769527808,31404032,359673856,26046464,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60247,22731,2175782400,1358742528,479240,520863,19584,132061,285216
2292,3116.71,10.83,57.92,9495.16,199.2,0,0.57,0,0,0,1,1,5255989,2170481,509222,0,2592,0.83,2072051712,787320832,62,1106833408,574140416,556859392,769536000,31404032,359673856,26046464,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60247,22733,2175782400,1358754816,479240,520864,19584,132061,285220
2293,3116.72,10.83,57.92,9497.14,199.2,0,0.57,0,0,0,1,1,5256398,2170701,509371,0,2592,0.76,2072051712,787607552,62,1106550784,574140416,557223936,768385024,31412224,359948288,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60252,22735,2176069120,1358791680,479245,520868,19584,132068,285236
2294,3116.73,10.83,57.93,9499.12,199.21,0,0.57,0,0,0,2,1,5256697,2170872,509416,0,2592,0.76,2072051712,787607552,62,1106542592,574140416,557223936,768385024,31412224,359956480,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60252,22735,2176069120,1358791680,479245,520868,19584,132068,285236
2295,3116.74,10.83,57.94,9501.1,199.21,0,0.57,0,0,0,2,1,5257007,2171046,509469,0,2592,0.76,2072051712,787607552,62,1106542592,574140416,557223936,768385024,31412224,359956480,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60252,22735,2176069120,1358791680,479245,520868,19584,132068,285236
2296,3116.76,10.83,57.94,9503.07,199.21,0,0.57,0,0,0,2,1,5257352,2171456,509545,0,2592,0.7,2072051712,657584128,68.3,1236557824,444116992,557223936,902844416,31420416,359956480,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22737,2176077312,1358803968,479261,520873,19584,132069,285268
2297,3118.73,10.83,57.96,9503.07,199.22,0,0.57,0,0,0,100,1,5257670,2172096,509620,0,2592,0.7,2072051712,641609728,69,1252548608,428118016,557248512,922976256,31420416,359964672,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22752,2176077312,1358877696,479261,520876,19584,132072,285272
2298,3120.72,10.83,57.98,9503.07,199.22,0,0.57,0,0,0,100,1,5257970,2172704,509680,0,2592,0.72,2072051712,621481984,70,1272676352,407990272,557248512,942911488,31420416,359964672,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22752,2176077312,1358877696,479261,520876,19584,132072,285272
2299,3122.71,10.83,57.99,9503.07,199.22,0,0.57,0,0,0,100,1,5258293,2173320,509751,0,2592,0.72,2072051712,601612288,71,1292546048,388120576,557248512,962994176,31428608,359956480,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22754,2176077312,1358889984,479261,520893,19584,132073,285292
2300,3124.71,10.83,57.99,9503.07,199.22,0,0.57,0,0,0,100,1,5258603,2173943,509813,0,2592,0.72,2072051712,581492736,71.9,1312665600,367992832,557256704,982913024,31428608,359964672,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22754,2176077312,1358889984,479261,520893,19584,132073,285292
2301,3126.7,10.83,58.01,9503.07,199.22,0,0.57,0,0,0,100,1,5258899,2174554,509874,0,2592,0.74,2072051712,561364992,72.9,1332793344,347865088,557256704,1002799104,31428608,359964672,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22754,2176077312,1358889984,479261,520893,19584,132073,285292
2302,3128.68,10.83,58.04,9503.07,199.22,0,0.57,0,0,0,100,1,5259236,2175178,509950,0,2592,0.74,2072051712,541495296,73.9,1352663040,327995392,557256704,1022681088,31436800,359956480,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22756,2176077312,1358902272,479261,520896,19584,132074,285296
2303,3130.56,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5259828,2175845,510062,0,2592,0.77,2072051712,793374720,61.7,1100783616,585031680,552439808,768049152,31428608,354807808,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22910,2176077312,1359709184,479261,520918,19584,132076,285304
2304,3132.56,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5260474,2176502,510125,0,2592,0.77,2072051712,793374720,61.7,1100783616,585031680,552439808,768049152,31428608,354807808,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22910,2176077312,1359709184,479261,520918,19584,132076,285304
2305,3134.57,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5260794,2177125,510200,0,2592,0.77,2072051712,793374720,61.7,1100767232,585031680,552439808,768049152,31440896,354811904,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22912,2176077312,1359766528,479261,521170,19584,132088,285556
2306,3136.57,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5261094,2177767,510254,0,2592,0.78,2072051712,793374720,61.7,1100763136,585031680,552439808,768049152,31440896,354816000,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22912,2176077312,1359766528,479261,521170,19584,132088,285556
2307,3138.58,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5261411,2178455,510318,0,2592,0.78,2072051712,793395200,61.7,1100763136,585031680,552452096,768057344,31440896,354816000,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22912,2176077312,1359766528,479261,521170,19584,132088,285556
2308,3140.58,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5261734,2179104,510393,0,2592,0.8,2072051712,793395200,61.7,1100763136,585031680,552452096,768057344,31449088,354807808,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22914,2176077312,1359778816,479261,521173,19584,132089,285560
2309,3142.58,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5262033,2179723,510451,0,2592,0.8,2072051712,793395200,61.7,1100754944,585031680,552452096,768057344,31449088,354816000,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22914,2176077312,1359778816,479261,521173,19584,132089,285560
2310,3144.59,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5262345,2180400,510517,0,2592,0.8,2072051712,793395200,61.7,1100754944,585031680,552452096,768057344,31449088,354816000,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22914,2176077312,1359778816,479261,521173,19584,132089,285560
2311,3146.59,10.83,58.16,9503.07,199.22,0,0.57,0,0,0,100,1,5275201,2181069,510589,0,2592,0.82,2072051712,793395200,61.7,1100754944,585031680,552452096,768057344,31457280,354807808,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22916,2176077312,1359791104,479261,521176,19584,132090,285564
2312,3147.4,10.83,58.21,9504.22,199.22,0,0.57,0,0,0,2,1,5275512,2181228,510635,0,2592,0.82,2072051712,793391104,61.7,1100767232,585031680,552497152,768008192,31457280,354795520,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22916,2176077312,1359791104,479261,521176,19584,132090,285564
2313,3147.41,10.83,58.21,9506.2,199.22,0,0.57,0,0,0,1,1,5275822,2181431,510689,0,2592,0.75,2072051712,793391104,61.7,1100767232,585031680,552497152,768008192,31457280,354795520,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22916,2176077312,1359791104,479261,521176,19584,132090,285564
2314,3147.42,10.83,58.21,9508.19,199.22,0,0.57,0,0,0,1,1,5276135,2181623,510749,0,2592,0.75,2072051712,793391104,61.7,1100767232,585031680,552497152,768008192,31465472,354787328,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22918,2176077312,1359819776,479261,521180,19584,132095,285572
2315,3147.44,10.83,58.21,9510.17,199.23,0,0.57,0,0,0,2,1,5276471,2181834,510806,0,2592,0.75,2072051712,793391104,61.7,1100754944,585031680,552497152,768008192,31465472,354799616,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22918,2176077312,1359819776,479261,521180,19584,132095,285572
2316,3147.45,10.83,58.21,9512.15,199.23,0,0.57,0,0,0,1,1,5276766,2182043,510849,0,2592,0.69,2072051712,793391104,61.7,1100754944,585031680,552497152,768008192,31465472,354799616,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22918,2176077312,1359819776,479261,521180,19584,132095,285572
2317,3148.62,10.83,58.22,9512.97,199.23,0,0.57,0,0,0,100,1,5277134,2182660,510935,0,2592,0.69,2072051712,719224832,65.3,1174933504,510853120,552505344,843653120,31473664,354791424,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22920,2176077312,1359832064,479261,521183,19584,132096,285576
2318,3150.61,10.83,58.24,9512.97,199.23,0,0.57,0,0,0,100,1,5277443,2183269,510989,0,2592,0.72,2072051712,699105280,66.3,1195053056,490725376,552513536,863907840,31473664,354799616,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22920,2176077312,1359832064,479261,521183,19584,132096,285576
2319,3152.61,10.83,58.24,9512.97,199.23,0,0.57,0,0,0,100,1,5277790,2183870,511052,0,2592,0.72,2072051712,678719488,67.2,1215438848,470339584,552513536,883900416,31473664,354799616,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22920,2176077312,1359832064,479261,521183,19584,132096,285576
2320,3154.6,10.83,58.25,9512.97,199.23,0,0.57,0,0,0,100,1,5278113,2184500,511123,0,2592,0.72,2072051712,658591744,68.2,1235566592,450211840,552513536,904237056,31481856,354791424,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22922,2176077312,1359844352,479261,521186,19584,132097,285580
2321,3156.58,10.83,58.28,9512.97,199.23,0,0.57,0,0,0,100,1,5278424,2185137,511194,0,2592,0.74,2072051712,638472192,69.2,1255686144,430084096,552521728,924340224,31481856,354799616,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22932,2176077312,1359889408,479261,521189,19584,132097,285584
2322,3158.57,10.83,58.29,9512.97,199.23,0,0.57,0,0,0,100,1,5278738,2185743,511253,0,2592,0.74,2072051712,618086400,70.2,1276071936,409698304,552521728,944586752,31481856,354799616,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22932,2176077312,1359889408,479261,521189,19584,132097,285584
2323,3160.56,10.83,58.31,9512.97,199.23,0,0.57,0,0,0,100,1,5279082,2186363,511318,0,2592,0.76,2072051712,857063424,58.6,1037082624,648777728,552464384,696483840,31481856,354709504,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22932,2176077312,1359889408,479261,521189,19584,132097,285584
2324,3162.49,10.83,58.37,9512.97,199.23,0,0.57,0,0,0,100,1,5279448,2186983,511394,0,2592,0.76,2072051712,852905984,58.8,1041244160,644620288,552448000,709029888,31490048,354697216,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22934,2176077312,1359938560,479261,521200,19584,132107,285600
2325,3164.49,10.83,58.37,9512.97,199.23,0,0.57,0,0,0,100,1,5280055,2187613,511461,0,2592,0.76,2072051712,852914176,58.8,1041244160,644620288,552456192,709046272,31490048,354697216,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22934,2176077312,1359938560,479261,521200,19584,132107,285600
2326,3166.5,10.83,58.37,9512.97,199.23,0,0.57,0,0,0,100,1,5280382,2188283,511527,0,2592,0.78,2072051712,852914176,58.8,1041240064,644620288,552456192,709046272,31498240,354693120,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22936,2176077312,1359950848,479261,521203,19584,132108,285604
2327,3168.5,10.83,58.37,9512.97,199.23,0,0.57,0,0,0,100,1,5280701,2188929,511598,0,2592,0.78,2072051712,852914176,58.8,1041235968,644620288,552456192,709091328,31498240,354697216,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22936,2176077312,1359950848,479261,521203,19584,132108,285604
2328,3170.5,10.83,58.38,9512.97,199.23,0,0.57,0,0,0,100,1,5281001,2189593,511663,0,2592,0.8,2072051712,852926464,58.8,1041231872,644620288,552464384,709066752,31498240,354701312,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22937,2176077312,1359959040,479261,521204,19584,132108,285608
2329,3172.5,10.83,58.38,9512.97,199.23,0,0.57,0,0,0,100,1,5281313,2190246,511731,0,2592,0.8,2072051712,852926464,58.8,1041231872,644620288,552464384,709066752,31498240,354701312,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22937,2176077312,1359959040,479261,521204,19584,132108,285608
2330,3174.51,10.83,58.38,9512.97,199.23,0,0.57,0,0,0,100,1,5281638,2190900,511801,0,2592,0.8,2072051712,852926464,58.8,1041223680,644620288,552464384,709066752,31506432,354701312,26042368,90218496,470282240,460001280,10280960,97.8,41746432,532418560,60254,22939,2176077312,1359971328,479261,521207,19584,132109,285616
